case_id,customer_id,product_id,status,priority,subject,created_date,resolution_time_hours
CAS-002413,CUST_04742,PRD_0462,Closed,Low,Missing parts in box,2026-01-05 20:17:08,69.0
CAS-002414,CUST_04318,PRD_0377,In Progress,Medium,Return request,2026-01-05 20:17:08,
CAS-002415,CUST_00505,PRD_0296,In Progress,Medium,Return request,2026-01-05 20:17:08,
CAS-002416,CUST_08844,PRD_0169,In Progress,High,Need help with assembly,2026-01-05 22:17:08,
CAS-002417,CUST_00558,PRD_1195,Closed,High,Missing parts in box,2026-01-05 22:17:08,111.9
CAS-002418,CUST_15548,PRD_0370,Escalated,High,Defective item,2026-01-06 03:17:08,
CAS-002419,CUST_11572,PRD_0647,Closed,Low,Where is my order?,2026-01-06 04:17:08,31.5
CAS-002420,CUST_13402,PRD_0162,In Progress,Low,Billing question,2026-01-06 05:17:08,
CAS-002421,CUST_04389,PRD_0554,Closed,Low,Return request,2026-01-06 06:17:08,94.1
CAS-002422,CUST_03669,PRD_0783,Closed,Low,Product arrived damaged,2026-01-06 09:17:08,91.2
CAS-002423,CUST_03619,PRD_0655,In Progress,Low,Where is my order?,2026-01-06 13:17:08,
CAS-002424,CUST_13259,PRD_1440,In Progress,Medium,Missing parts in box,2026-01-06 16:17:08,
CAS-002425,CUST_08366,PRD_0981,Closed,High,Defective item,2026-01-06 16:17:08,148.8
CAS-002426,CUST_13806,PRD_0260,Closed,High,Warranty claim inquiry,2026-01-06 17:17:08,86.8
CAS-002427,CUST_16391,PRD_1077,Closed,Critical,Missing parts in box,2026-01-06 17:17:08,152.6
CAS-002428,CUST_16751,PRD_0473,Escalated,Low,Billing question,2026-01-06 18:17:08,
CAS-002429,CUST_18500,PRD_0225,Closed,Medium,Product arrived damaged,2026-01-06 19:17:08,15.8
CAS-002430,CUST_02810,PRD_0896,Closed,Medium,Missing parts in box,2026-01-06 19:17:08,95.7
CAS-002431,CUST_17338,PRD_0413,New,Medium,Defective item,2026-01-06 19:17:08,
CAS-002432,CUST_06468,PRD_0668,Closed,Medium,Warranty claim inquiry,2026-01-06 21:17:08,22.4
CAS-002433,CUST_14322,PRD_0554,In Progress,Low,Billing question,2026-01-07 04:17:08,
CAS-002434,CUST_07341,PRD_1176,Closed,Low,Defective item,2026-01-07 06:17:08,27.3
CAS-002435,CUST_04851,PRD_1464,Escalated,Medium,Product arrived damaged,2026-01-07 12:17:08,
CAS-002436,CUST_06531,PRD_1489,In Progress,Critical,Billing question,2026-01-07 12:17:08,
CAS-002437,CUST_11773,PRD_0674,Closed,Medium,Product arrived damaged,2026-01-07 13:17:08,145.7
CAS-002438,CUST_00676,PRD_0038,Closed,Medium,Defective item,2026-01-07 15:17:08,1.3
CAS-002439,CUST_13216,PRD_0929,In Progress,Low,Warranty claim inquiry,2026-01-07 18:17:08,
CAS-002440,CUST_17076,PRD_1171,Closed,Medium,Where is my order?,2026-01-07 21:17:08,1.6
CAS-002441,CUST_00087,PRD_0048,In Progress,Low,Where is my order?,2026-01-07 23:17:08,
CAS-002442,CUST_07704,PRD_0285,Closed,Medium,Billing question,2026-01-08 00:17:08,105.8
CAS-002443,CUST_19071,PRD_1379,In Progress,Medium,Billing question,2026-01-08 02:17:08,
CAS-002444,CUST_17753,PRD_0690,Closed,Medium,Missing parts in box,2026-01-08 04:17:08,65.8
CAS-002445,CUST_17945,PRD_0871,Closed,High,Billing question,2026-01-08 07:17:08,14.7
CAS-002446,CUST_00756,PRD_1223,Closed,Low,Missing parts in box,2026-01-08 13:17:08,7.8
CAS-002447,CUST_03172,PRD_1481,Closed,Low,Warranty claim inquiry,2026-01-08 14:17:08,20.8
CAS-002448,CUST_02791,PRD_0652,Closed,Low,Where is my order?,2026-01-08 17:17:08,17.1
CAS-002449,CUST_08492,PRD_0676,Closed,Medium,Need help with assembly,2026-01-08 18:17:08,62.7
CAS-002450,CUST_00596,PRD_0388,Closed,Critical,Missing parts in box,2026-01-08 19:17:08,52.6
CAS-002451,CUST_06667,PRD_0664,Closed,Medium,Warranty claim inquiry,2026-01-08 20:17:08,12.4
CAS-002452,CUST_14631,PRD_0659,In Progress,Medium,Defective item,2026-01-08 21:17:08,
CAS-002453,CUST_19072,PRD_1442,Closed,Medium,Missing parts in box,2026-01-09 02:17:08,42.8
CAS-002454,CUST_01759,PRD_0196,Closed,Medium,Product arrived damaged,2026-01-09 03:17:08,25.8
CAS-002455,CUST_00526,PRD_0286,Closed,Low,Where is my order?,2026-01-09 05:17:08,108.5
CAS-002456,CUST_07291,PRD_1052,Closed,Low,Billing question,2026-01-09 06:17:08,24.0
CAS-002457,CUST_04892,PRD_0801,Closed,Medium,Need help with assembly,2026-01-09 08:17:08,162.7
CAS-002458,CUST_02295,PRD_1018,New,Low,Missing parts in box,2026-01-09 09:17:08,
CAS-002459,CUST_11748,PRD_1305,Closed,High,Warranty claim inquiry,2026-01-09 10:17:08,79.1
CAS-002460,CUST_11287,PRD_0931,Closed,Low,Product arrived damaged,2026-01-09 11:17:08,156.4
CAS-002461,CUST_03104,PRD_1147,New,Low,Need help with assembly,2026-01-09 12:17:08,
CAS-002462,CUST_13720,PRD_0143,Closed,Low,Need help with assembly,2026-01-09 13:17:08,92.7
CAS-002463,CUST_00587,PRD_0588,Closed,Critical,Defective item,2026-01-09 14:17:08,58.8
CAS-002464,CUST_15226,PRD_1233,In Progress,Low,Need help with assembly,2026-01-09 14:17:08,
CAS-002465,CUST_13383,PRD_0049,In Progress,Low,Product arrived damaged,2026-01-09 16:17:08,
CAS-002466,CUST_17118,PRD_0294,New,Medium,Billing question,2026-01-09 19:17:08,
CAS-002467,CUST_05760,PRD_0411,New,Low,Need help with assembly,2026-01-09 19:17:08,
CAS-002468,CUST_02250,PRD_0719,Closed,Critical,Where is my order?,2026-01-09 19:17:08,105.7
CAS-002469,CUST_08667,PRD_1091,In Progress,Medium,Return request,2026-01-09 22:17:08,
CAS-002470,CUST_14262,PRD_0666,New,Medium,Warranty claim inquiry,2026-01-09 23:17:08,
CAS-002471,CUST_08473,PRD_0640,Closed,Medium,Defective item,2026-01-10 00:17:08,123.0
CAS-002472,CUST_05824,PRD_0296,Closed,Critical,Billing question,2026-01-10 03:17:08,52.0
CAS-002473,CUST_12545,PRD_0052,Closed,Low,Where is my order?,2026-01-10 09:17:08,106.9
CAS-002474,CUST_16359,PRD_1473,Closed,Low,Warranty claim inquiry,2026-01-10 09:17:08,2.1
CAS-002475,CUST_08503,PRD_0482,Closed,Low,Return request,2026-01-10 09:17:08,142.2
CAS-002476,CUST_13430,PRD_1096,Closed,Medium,Need help with assembly,2026-01-10 09:17:08,83.0
CAS-002477,CUST_03328,PRD_1392,In Progress,Low,Need help with assembly,2026-01-10 13:17:08,
CAS-002478,CUST_14846,PRD_0008,Closed,Medium,Defective item,2026-01-10 13:17:08,31.6
CAS-002479,CUST_11505,PRD_1432,Closed,Medium,Defective item,2026-01-10 14:17:08,65.7
CAS-002480,CUST_02510,PRD_1273,Closed,High,Billing question,2026-01-10 18:17:08,47.1
CAS-002481,CUST_16733,PRD_0553,Closed,Medium,Missing parts in box,2026-01-10 20:17:08,92.1
CAS-002482,CUST_18946,PRD_0124,Closed,High,Warranty claim inquiry,2026-01-11 02:17:08,111.6
CAS-002483,CUST_03567,PRD_1046,Closed,Low,Missing parts in box,2026-01-11 03:17:08,163.8
CAS-002484,CUST_04771,PRD_0258,Closed,Medium,Warranty claim inquiry,2026-01-11 05:17:08,51.3
CAS-002485,CUST_06865,PRD_0630,Escalated,Low,Product arrived damaged,2026-01-11 06:17:08,
CAS-002486,CUST_12400,PRD_1122,Escalated,Medium,Need help with assembly,2026-01-11 07:17:08,
CAS-002487,CUST_14183,PRD_0518,Closed,Low,Return request,2026-01-11 10:17:08,57.2
CAS-002488,CUST_05639,PRD_0036,In Progress,Low,Defective item,2026-01-11 12:17:08,
CAS-002489,CUST_02882,PRD_0254,Closed,Low,Where is my order?,2026-01-11 13:17:08,48.3
CAS-002490,CUST_17915,PRD_1128,Closed,Medium,Where is my order?,2026-01-11 17:17:08,130.3
CAS-002491,CUST_14059,PRD_0479,Closed,Medium,Missing parts in box,2026-01-11 22:17:08,1.4
CAS-002492,CUST_09421,PRD_1025,In Progress,Medium,Need help with assembly,2026-01-11 23:17:08,
CAS-002493,CUST_13756,PRD_1100,Closed,Medium,Product arrived damaged,2026-01-12 00:17:08,47.3
CAS-002494,CUST_00600,PRD_0712,Closed,Medium,Where is my order?,2026-01-12 00:17:08,145.7
CAS-002495,CUST_05276,PRD_0760,Closed,Critical,Missing parts in box,2026-01-12 01:17:08,31.4
CAS-002496,CUST_02696,PRD_1488,In Progress,Medium,Need help with assembly,2026-01-12 03:17:08,
CAS-002497,CUST_13155,PRD_0105,In Progress,Low,Missing parts in box,2026-01-12 10:17:08,
CAS-002498,CUST_07856,PRD_1018,Closed,Critical,Need help with assembly,2026-01-12 12:17:08,71.8
CAS-002499,CUST_16556,PRD_0789,In Progress,Medium,Product arrived damaged,2026-01-12 15:17:08,
CAS-002500,CUST_06608,PRD_0216,Closed,Low,Billing question,2026-01-12 16:17:08,11.4
CAS-002501,CUST_01622,PRD_0165,Closed,Medium,Where is my order?,2026-01-12 18:17:08,101.9
CAS-002502,CUST_09759,PRD_0973,Closed,Low,Where is my order?,2026-01-12 22:17:08,3.2
CAS-002503,CUST_16266,PRD_0203,In Progress,Medium,Billing question,2026-01-12 22:17:08,
CAS-002504,CUST_03440,PRD_1291,Closed,Medium,Defective item,2026-01-12 22:17:08,8.6
CAS-002505,CUST_11626,PRD_1401,Closed,Low,Product arrived damaged,2026-01-12 23:17:08,165.9
CAS-002506,CUST_09336,PRD_1303,Closed,Low,Billing question,2026-01-12 23:17:08,98.2
CAS-002507,CUST_00309,PRD_1288,Closed,Low,Where is my order?,2026-01-12 23:17:08,61.9
CAS-002508,CUST_11165,PRD_0458,New,Critical,Return request,2026-01-13 01:17:08,
CAS-002509,CUST_05455,PRD_1144,Closed,Medium,Billing question,2026-01-13 04:17:08,4.8
CAS-002510,CUST_15335,PRD_1227,Closed,Low,Product arrived damaged,2026-01-13 05:17:08,24.0
CAS-002511,CUST_03467,PRD_0874,Closed,Medium,Product arrived damaged,2026-01-13 05:17:08,158.9
CAS-002512,CUST_15401,PRD_0317,Closed,Medium,Need help with assembly,2026-01-13 14:17:08,131.1
CAS-002513,CUST_19271,PRD_1298,Closed,Medium,Defective item,2026-01-13 16:17:08,147.8
CAS-002514,CUST_03953,PRD_1097,In Progress,Medium,Warranty claim inquiry,2026-01-13 16:17:08,
CAS-002515,CUST_13738,PRD_1147,Closed,High,Where is my order?,2026-01-13 16:17:08,7.7
CAS-002516,CUST_17926,PRD_0031,Closed,Low,Return request,2026-01-13 16:17:08,134.3
CAS-002517,CUST_01032,PRD_0031,Closed,Medium,Need help with assembly,2026-01-13 20:17:08,163.0
CAS-002518,CUST_04423,PRD_0437,Closed,Medium,Defective item,2026-01-13 21:17:08,50.0
CAS-002519,CUST_12803,PRD_1199,Closed,Low,Product arrived damaged,2026-01-13 23:17:08,138.6
CAS-002520,CUST_12532,PRD_1130,Closed,Low,Return request,2026-01-14 00:17:08,112.7
CAS-002521,CUST_00653,PRD_0797,Closed,Low,Billing question,2026-01-14 01:17:08,112.3
CAS-002522,CUST_03880,PRD_0504,Closed,Low,Return request,2026-01-14 01:17:08,74.0
CAS-002523,CUST_02931,PRD_0660,Closed,High,Product arrived damaged,2026-01-14 02:17:08,158.5
CAS-002524,CUST_04758,PRD_0796,Closed,High,Where is my order?,2026-01-14 04:17:08,150.4
CAS-002525,CUST_07130,PRD_0405,New,High,Return request,2026-01-14 06:17:08,
CAS-002526,CUST_17128,PRD_0529,New,High,Need help with assembly,2026-01-14 06:17:08,
CAS-002527,CUST_03687,PRD_1270,In Progress,Low,Warranty claim inquiry,2026-01-14 12:17:08,
CAS-002528,CUST_16496,PRD_0136,Closed,Low,Warranty claim inquiry,2026-01-14 13:17:08,143.8
CAS-002529,CUST_03511,PRD_0871,New,Low,Where is my order?,2026-01-14 13:17:08,
CAS-002530,CUST_04829,PRD_0207,Closed,Low,Return request,2026-01-14 16:17:08,39.2
CAS-002531,CUST_18025,PRD_0795,Closed,Low,Missing parts in box,2026-01-14 16:17:08,121.2
CAS-002532,CUST_10814,PRD_0477,Closed,Medium,Missing parts in box,2026-01-14 17:17:08,39.6
CAS-002533,CUST_03883,PRD_0566,Closed,Low,Billing question,2026-01-14 18:17:08,55.4
CAS-002534,CUST_16567,PRD_1199,Closed,Medium,Defective item,2026-01-14 23:17:08,27.0
CAS-002535,CUST_18082,PRD_0691,Closed,Low,Return request,2026-01-15 04:17:08,79.9
CAS-002536,CUST_17892,PRD_0157,Closed,High,Billing question,2026-01-15 04:17:08,19.6
CAS-002537,CUST_07675,PRD_1213,Closed,Low,Return request,2026-01-15 05:17:08,17.4
CAS-002538,CUST_11872,PRD_0532,Closed,Medium,Need help with assembly,2026-01-15 07:17:08,17.4
CAS-002539,CUST_19614,PRD_0946,Closed,High,Need help with assembly,2026-01-15 11:17:08,8.6
CAS-002540,CUST_05031,PRD_0606,In Progress,Low,Missing parts in box,2026-01-15 13:17:08,
CAS-002541,CUST_09182,PRD_0866,Closed,Medium,Billing question,2026-01-15 14:17:08,166.5
CAS-002542,CUST_03335,PRD_0056,Closed,Low,Billing question,2026-01-15 15:17:08,11.8
CAS-002543,CUST_15200,PRD_0251,In Progress,High,Return request,2026-01-15 15:17:08,
CAS-002544,CUST_17419,PRD_1314,Closed,Low,Warranty claim inquiry,2026-01-15 20:17:08,109.9
CAS-002545,CUST_15948,PRD_0652,Closed,Medium,Missing parts in box,2026-01-15 22:17:08,37.2
CAS-002546,CUST_14494,PRD_0608,Closed,Medium,Where is my order?,2026-01-15 22:17:08,130.6
CAS-002547,CUST_15042,PRD_1376,Closed,Medium,Need help with assembly,2026-01-16 01:17:08,55.2
CAS-002548,CUST_08506,PRD_0808,Closed,Low,Defective item,2026-01-16 01:17:08,29.9
CAS-002549,CUST_16915,PRD_0615,Closed,High,Product arrived damaged,2026-01-16 02:17:08,32.1
CAS-002550,CUST_14593,PRD_1337,Closed,Medium,Defective item,2026-01-16 06:17:08,23.7
CAS-002551,CUST_06768,PRD_0693,Closed,Low,Warranty claim inquiry,2026-01-16 11:17:08,158.9
CAS-002552,CUST_13683,PRD_1417,Closed,Critical,Need help with assembly,2026-01-16 12:17:08,67.9
CAS-002553,CUST_14131,PRD_1479,Closed,Low,Billing question,2026-01-16 15:17:08,150.2
CAS-002554,CUST_00990,PRD_0540,Closed,Medium,Defective item,2026-01-16 15:17:08,113.2
CAS-002555,CUST_10965,PRD_0759,Closed,Low,Warranty claim inquiry,2026-01-16 15:17:08,10.6
CAS-002556,CUST_00833,PRD_1408,In Progress,Low,Need help with assembly,2026-01-16 16:17:08,
CAS-002557,CUST_10728,PRD_1221,Closed,Medium,Billing question,2026-01-16 17:17:08,124.9
CAS-002558,CUST_06287,PRD_1397,Closed,Low,Return request,2026-01-16 18:17:08,2.5
CAS-002559,CUST_19510,PRD_0949,Closed,Low,Billing question,2026-01-16 18:17:08,80.1
CAS-002560,CUST_02523,PRD_1202,Closed,Low,Product arrived damaged,2026-01-16 23:17:08,27.5
CAS-002561,CUST_08509,PRD_0302,In Progress,Medium,Need help with assembly,2026-01-16 23:17:08,
CAS-002562,CUST_04268,PRD_0933,Closed,High,Warranty claim inquiry,2026-01-17 00:17:08,126.2
CAS-002563,CUST_05749,PRD_1318,In Progress,Medium,Need help with assembly,2026-01-17 04:17:08,
CAS-002564,CUST_15231,PRD_0760,Closed,Low,Billing question,2026-01-17 05:17:08,13.5
CAS-002565,CUST_13859,PRD_0337,Closed,Low,Product arrived damaged,2026-01-17 09:17:08,83.1
CAS-002566,CUST_12189,PRD_0234,Closed,Low,Missing parts in box,2026-01-17 09:17:08,148.5
CAS-002567,CUST_18912,PRD_1134,In Progress,Medium,Warranty claim inquiry,2026-01-17 13:17:08,
CAS-002568,CUST_03394,PRD_0871,New,Low,Product arrived damaged,2026-01-17 16:17:08,
CAS-002569,CUST_05872,PRD_0384,In Progress,High,Product arrived damaged,2026-01-17 16:17:08,
CAS-002570,CUST_18634,PRD_1126,Closed,Medium,Product arrived damaged,2026-01-17 16:17:08,167.1
CAS-002571,CUST_08721,PRD_0378,New,Critical,Defective item,2026-01-17 18:17:08,
CAS-002572,CUST_01985,PRD_0865,In Progress,High,Product arrived damaged,2026-01-17 18:17:08,
CAS-002573,CUST_00634,PRD_0443,Closed,Medium,Where is my order?,2026-01-17 19:17:08,148.6
CAS-002574,CUST_01290,PRD_0702,Closed,Low,Product arrived damaged,2026-01-17 21:17:08,149.1
CAS-002575,CUST_06054,PRD_0847,Closed,Low,Billing question,2026-01-17 22:17:08,34.1
CAS-002576,CUST_12345,PRD_1183,In Progress,High,Warranty claim inquiry,2026-01-18 00:17:08,
CAS-002577,CUST_18455,PRD_0571,Closed,High,Billing question,2026-01-18 00:17:08,74.6
CAS-002578,CUST_17693,PRD_0456,Closed,Low,Product arrived damaged,2026-01-18 01:17:08,93.7
CAS-002579,CUST_01995,PRD_0321,Closed,Medium,Return request,2026-01-18 04:17:08,55.3
CAS-002580,CUST_10652,PRD_0223,Closed,Medium,Warranty claim inquiry,2026-01-18 07:17:08,165.8
CAS-002581,CUST_05178,PRD_1011,Closed,Low,Need help with assembly,2026-01-18 07:17:08,78.2
CAS-002582,CUST_03863,PRD_0794,Closed,Low,Warranty claim inquiry,2026-01-18 12:17:08,150.4
CAS-002583,CUST_18456,PRD_0880,Escalated,Low,Product arrived damaged,2026-01-18 18:17:08,
CAS-002584,CUST_13756,PRD_0927,In Progress,Medium,Defective item,2026-01-18 22:17:08,
CAS-002585,CUST_05447,PRD_1133,Closed,High,Missing parts in box,2026-01-19 04:17:08,76.8
CAS-002586,CUST_19215,PRD_0766,Closed,Low,Product arrived damaged,2026-01-19 05:17:08,82.7
CAS-002587,CUST_14250,PRD_0618,Closed,Low,Product arrived damaged,2026-01-19 13:17:08,144.5
CAS-002588,CUST_13527,PRD_0045,Closed,Medium,Need help with assembly,2026-01-19 14:17:08,61.7
CAS-002589,CUST_03385,PRD_1158,New,Low,Need help with assembly,2026-01-19 14:17:08,
CAS-002590,CUST_12171,PRD_0613,Closed,Low,Warranty claim inquiry,2026-01-19 16:17:08,129.9
CAS-002591,CUST_01134,PRD_1198,Closed,Low,Warranty claim inquiry,2026-01-19 21:17:08,91.5
CAS-002592,CUST_06306,PRD_0507,In Progress,Low,Warranty claim inquiry,2026-01-19 21:17:08,
CAS-002593,CUST_08018,PRD_0733,In Progress,Critical,Where is my order?,2026-01-19 23:17:08,
CAS-002594,CUST_10859,PRD_0705,New,High,Product arrived damaged,2026-01-20 00:17:08,
CAS-002595,CUST_07414,PRD_0692,In Progress,High,Missing parts in box,2026-01-20 02:17:08,
CAS-002596,CUST_01095,PRD_0463,Escalated,Medium,Defective item,2026-01-20 05:17:08,
CAS-002597,CUST_09334,PRD_1424,Closed,High,Warranty claim inquiry,2026-01-20 05:17:08,136.0
CAS-002598,CUST_05316,PRD_0604,Closed,Medium,Warranty claim inquiry,2026-01-20 08:17:08,42.0
CAS-002599,CUST_00238,PRD_1101,Closed,Low,Product arrived damaged,2026-01-20 08:17:08,72.3
CAS-002600,CUST_17642,PRD_1322,Escalated,Medium,Warranty claim inquiry,2026-01-20 09:17:08,
CAS-002601,CUST_08830,PRD_0554,In Progress,High,Where is my order?,2026-01-20 10:17:08,
CAS-002602,CUST_14560,PRD_0683,In Progress,Medium,Defective item,2026-01-20 14:17:08,
CAS-002603,CUST_19699,PRD_1260,Escalated,High,Need help with assembly,2026-01-20 15:17:08,
CAS-002604,CUST_16267,PRD_0823,Closed,Low,Warranty claim inquiry,2026-01-20 17:17:08,41.5
CAS-002605,CUST_19268,PRD_0762,New,Medium,Missing parts in box,2026-01-20 20:17:08,
CAS-002606,CUST_12581,PRD_0374,In Progress,High,Missing parts in box,2026-01-20 23:17:08,
CAS-002607,CUST_11204,PRD_1275,Closed,Medium,Where is my order?,2026-01-20 23:17:08,151.6
CAS-002608,CUST_07507,PRD_0205,Closed,Low,Billing question,2026-01-20 23:17:08,75.5
CAS-002609,CUST_13879,PRD_0562,Closed,Medium,Billing question,2026-01-20 23:17:08,22.4
CAS-002610,CUST_16669,PRD_1290,Escalated,Medium,Defective item,2026-01-20 23:17:08,
CAS-002611,CUST_04649,PRD_1437,In Progress,Low,Product arrived damaged,2026-01-21 00:17:08,
CAS-002612,CUST_07490,PRD_0055,Closed,Medium,Product arrived damaged,2026-01-21 03:17:08,75.9
CAS-002613,CUST_17467,PRD_0551,Closed,Low,Return request,2026-01-21 03:17:08,124.9
CAS-002614,CUST_03470,PRD_0129,Closed,Low,Return request,2026-01-21 06:17:08,32.9
CAS-002615,CUST_10414,PRD_0193,Closed,High,Missing parts in box,2026-01-21 06:17:08,60.2
CAS-002616,CUST_03289,PRD_1192,In Progress,Medium,Where is my order?,2026-01-21 06:17:08,
CAS-002617,CUST_01618,PRD_1060,In Progress,Medium,Billing question,2026-01-21 07:17:08,
CAS-002618,CUST_08551,PRD_0955,Closed,Medium,Need help with assembly,2026-01-21 08:17:08,107.5
CAS-002619,CUST_05025,PRD_0192,Closed,Medium,Warranty claim inquiry,2026-01-21 09:17:08,144.6
CAS-002620,CUST_10530,PRD_1435,Closed,Low,Where is my order?,2026-01-21 11:17:08,134.2
CAS-002621,CUST_09913,PRD_1112,Closed,Medium,Billing question,2026-01-21 13:17:08,162.8
CAS-002622,CUST_18828,PRD_0407,Closed,Medium,Warranty claim inquiry,2026-01-21 15:17:08,106.9
CAS-002623,CUST_18291,PRD_0881,Closed,Medium,Return request,2026-01-21 15:17:08,99.3
CAS-002624,CUST_01874,PRD_0340,New,High,Return request,2026-01-21 18:17:08,
CAS-002625,CUST_14199,PRD_0564,Closed,Medium,Product arrived damaged,2026-01-21 22:17:08,49.4
CAS-002626,CUST_11773,PRD_1080,Closed,Low,Warranty claim inquiry,2026-01-21 22:17:08,85.1
CAS-002627,CUST_10507,PRD_1433,Closed,Medium,Defective item,2026-01-21 22:17:08,163.4
CAS-002628,CUST_05633,PRD_0037,Closed,Medium,Missing parts in box,2026-01-21 23:17:08,68.6
CAS-002629,CUST_05515,PRD_0743,Closed,Low,Missing parts in box,2026-01-22 00:17:08,98.6
CAS-002630,CUST_10450,PRD_0765,Closed,High,Where is my order?,2026-01-22 00:17:08,107.5
CAS-002631,CUST_05657,PRD_0376,Closed,Low,Return request,2026-01-22 04:17:08,93.8
CAS-002632,CUST_06009,PRD_0723,New,Low,Defective item,2026-01-22 05:17:08,
CAS-002633,CUST_09827,PRD_0916,In Progress,High,Need help with assembly,2026-01-22 06:17:08,
CAS-002634,CUST_05908,PRD_1324,Closed,Low,Product arrived damaged,2026-01-22 07:17:08,128.0
CAS-002635,CUST_05326,PRD_0504,New,High,Missing parts in box,2026-01-22 08:17:08,
CAS-002636,CUST_05735,PRD_1217,New,Medium,Product arrived damaged,2026-01-22 09:17:08,
CAS-002637,CUST_12925,PRD_0349,Closed,Medium,Billing question,2026-01-22 09:17:08,110.4
CAS-002638,CUST_00009,PRD_0538,New,Medium,Return request,2026-01-22 09:17:08,
CAS-002639,CUST_14101,PRD_0398,Closed,Low,Need help with assembly,2026-01-22 10:17:08,98.0
CAS-002640,CUST_01290,PRD_0039,New,High,Warranty claim inquiry,2026-01-22 12:17:08,
CAS-002641,CUST_18840,PRD_0450,Closed,Low,Warranty claim inquiry,2026-01-22 13:17:08,128.0
CAS-002642,CUST_04407,PRD_0329,Closed,Low,Missing parts in box,2026-01-22 14:17:08,104.4
CAS-002643,CUST_07281,PRD_0783,Closed,Low,Product arrived damaged,2026-01-22 15:17:08,159.6
CAS-002644,CUST_17331,PRD_0295,Closed,Medium,Billing question,2026-01-22 15:17:08,4.6
CAS-002645,CUST_13115,PRD_0228,Closed,Low,Defective item,2026-01-22 17:17:08,67.8
CAS-002646,CUST_04254,PRD_0801,Closed,Low,Missing parts in box,2026-01-22 19:17:08,163.9
