product_id,product_name,description,category,brand,unit_price,sku,is_active
PRD_0854,Classic Oak Wall Clock,A premium quality classic wall clock crafted from durable oak. Designed by Terra Clay.,Decor,Terra Clay,56.13,TER-DEC-WAL-I8F3,True
PRD_0855,Modernist Brass Duvet Cover Set,A premium quality modernist duvet cover set crafted from durable brass. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,76.59,LOO-BED-DUV-E0GY,True
PRD_0856,Rustic Glass Cutlery Set,A premium quality rustic cutlery set crafted from durable glass. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,51.35,TER-KIT-CUT-Z6TP,True
PRD_0857,Nordic Ceramic Stackable Plastic Bin Set,A premium quality nordic stackable plastic bin set crafted from durable ceramic. Designed by Box & Bin.,Storage & Organization,Box & Bin,23.72,BOX-STO-STA-BA11,True
PRD_0858,Artisan Steel Desk,A premium quality artisan desk crafted from durable steel. Designed by Acme Living.,Furniture,Acme Living,127.7,ACM-FUR-DES-BA3Y,True
PRD_0859,Rustic Teak Pendant Light,A premium quality rustic pendant light crafted from durable teak. Designed by Lumina Design.,Lighting,Lumina Design,148.08,LUM-LIG-PEN-DLUG,True
PRD_0860,Bohemian Oak Table Runner,A premium quality bohemian table runner crafted from durable oak. Designed by Elegance Decor.,Decor,Elegance Decor,19.05,ELE-DEC-TAB-MGOL,True
PRD_0861,Artisan Oak Bath Towel Set,A premium quality artisan bath towel set crafted from durable oak. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,60.38,CLO-BED-BAT-XNCH,True
PRD_0862,Classic Oak Ceramic Serving Bowl,A premium quality classic ceramic serving bowl crafted from durable oak. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,32.37,IRO-KIT-CER-94G8,True
PRD_0863,Rustic Linen Shoe Rack,A premium quality rustic shoe rack crafted from durable linen. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,43.59,SPA-STO-SHO-5L4R,True
PRD_0864,Vintage Glass Sideboard,A premium quality vintage sideboard crafted from durable glass. Designed by Heritage Oak.,Furniture,Heritage Oak,506.62,HER-FUR-SID-0SZA,True
PRD_0865,Minimalist Steel Pendant Light,A premium quality minimalist pendant light crafted from durable steel. Designed by Edison & Co..,Lighting,Edison & Co.,151.41,EDI-LIG-PEN-ICER,True
PRD_0866,Artisan Wool Table Runner,A premium quality artisan table runner crafted from durable wool. Designed by Terra Clay.,Decor,Terra Clay,19.86,TER-DEC-TAB-09P5,True
PRD_0867,Modernist Bamboo Pillow Set,A premium quality modernist pillow set crafted from durable bamboo. Designed by CozyNest.,Bed & Bath,CozyNest,58.88,COZ-BED-PIL-KA4L,True
PRD_0868,Modernist Wool Ceramic Serving Bowl,A premium quality modernist ceramic serving bowl crafted from durable wool. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,42.46,ACM-KIT-CER-ZI5S,True
PRD_0869,Nordic Glass Wire Shelving,A premium quality nordic wire shelving crafted from durable glass. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,115.83,SPA-STO-WIR-B97E,True
PRD_0870,Artisan Steel Wardrobe,A premium quality artisan wardrobe crafted from durable steel. Designed by Acme Living.,Furniture,Acme Living,840.18,ACM-FUR-WAR-QFHP,True
PRD_0871,Minimalist Brass Floor Lamp,A premium quality minimalist floor lamp crafted from durable brass. Designed by GlowStudio.,Lighting,GlowStudio,243.55,GLO-LIG-FLO-H5R8,True
PRD_0872,Rustic Glass Table Runner,A premium quality rustic table runner crafted from durable glass. Designed by Minimalist Home.,Decor,Minimalist Home,25.95,MIN-DEC-TAB-VPF8,True
PRD_0873,Bohemian Oak Bath Towel Set,A premium quality bohemian bath towel set crafted from durable oak. Designed by CozyNest.,Bed & Bath,CozyNest,48.95,COZ-BED-BAT-F0JQ,True
PRD_0874,Contemporary Brass Wine Glass Set,A premium quality contemporary wine glass set crafted from durable brass. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,19.68,TER-KIT-WIN-EQFG,True
PRD_0875,Industrial Glass Stackable Plastic Bin Set,A premium quality industrial stackable plastic bin set crafted from durable glass. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,47.18,ACM-STO-STA-78NR,True
PRD_0876,Nordic Ceramic Sideboard,A premium quality nordic sideboard crafted from durable ceramic. Designed by Acme Living.,Furniture,Acme Living,795.48,ACM-FUR-SID-E7F1,False
PRD_0877,Industrial Bamboo Desk Lamp,A premium quality industrial desk lamp crafted from durable bamboo. Designed by Edison & Co..,Lighting,Edison & Co.,46.76,EDI-LIG-DES-YZX7,True
PRD_0878,Classic Walnut Ceramic Vase,A premium quality classic ceramic vase crafted from durable walnut. Designed by Artisan Weave.,Decor,Artisan Weave,54.17,ART-DEC-CER-YZXJ,True
PRD_0879,Rustic Marble Bath Mat,A premium quality rustic bath mat crafted from durable marble. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,21.25,LOO-BED-BAT-84A1,True
PRD_0880,Bohemian Brass Wine Glass Set,A premium quality bohemian wine glass set crafted from durable brass. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,48.7,ACM-KIT-WIN-GP3J,True
PRD_0881,Bohemian Brass Stackable Plastic Bin Set,A premium quality bohemian stackable plastic bin set crafted from durable brass. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,39.89,ACM-STO-STA-175D,True
PRD_0882,Rustic Marble Desk,A premium quality rustic desk crafted from durable marble. Designed by Nordic Craft.,Furniture,Nordic Craft,566.41,NOR-FUR-DES-OL93,True
PRD_0883,Bohemian Bamboo Pendant Light,A premium quality bohemian pendant light crafted from durable bamboo. Designed by GlowStudio.,Lighting,GlowStudio,210.18,GLO-LIG-PEN-0GNZ,True
PRD_0884,Contemporary Oak Wall Mirror,A premium quality contemporary wall mirror crafted from durable oak. Designed by Minimalist Home.,Decor,Minimalist Home,126.41,MIN-DEC-WAL-HH03,True
PRD_0885,Classic Wool Bath Towel Set,A premium quality classic bath towel set crafted from durable wool. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,23.68,CLO-BED-BAT-WCDE,True
PRD_0886,Vintage Steel Dinnerware Set,A premium quality vintage dinnerware set crafted from durable steel. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,147.04,TER-KIT-DIN-1AJ8,True
PRD_0887,Nordic Steel Wire Shelving,A premium quality nordic wire shelving crafted from durable steel. Designed by Box & Bin.,Storage & Organization,Box & Bin,101.26,BOX-STO-WIR-NS8J,True
PRD_0888,Vintage Ceramic Desk,A premium quality vintage desk crafted from durable ceramic. Designed by SleekSteel.,Furniture,SleekSteel,297.98,SLE-FUR-DES-6937,True
PRD_0889,Vintage Walnut Wall Sconce,A premium quality vintage wall sconce crafted from durable walnut. Designed by GlowStudio.,Lighting,GlowStudio,107.94,GLO-LIG-WAL-3A5O,True
PRD_0890,Modernist Brass Wall Mirror,A premium quality modernist wall mirror crafted from durable brass. Designed by Terra Clay.,Decor,Terra Clay,177.73,TER-DEC-WAL-KZ3N,True
PRD_0891,Classic Bamboo Bath Mat,A premium quality classic bath mat crafted from durable bamboo. Designed by CozyNest.,Bed & Bath,CozyNest,22.53,COZ-BED-BAT-AW7L,True
PRD_0892,Industrial Wool Dinnerware Set,A premium quality industrial dinnerware set crafted from durable wool. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,96.71,TER-KIT-DIN-R02M,True
PRD_0893,Nordic Ceramic Shoe Rack,A premium quality nordic shoe rack crafted from durable ceramic. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,42.32,ACM-STO-SHO-Z552,True
PRD_0894,Rustic Glass Sofa,A premium quality rustic sofa crafted from durable glass. Designed by Acme Living.,Furniture,Acme Living,856.82,ACM-FUR-SOF-YT5G,True
PRD_0895,Classic Wool Pendant Light,A premium quality classic pendant light crafted from durable wool. Designed by Edison & Co..,Lighting,Edison & Co.,102.63,EDI-LIG-PEN-H1XD,True
PRD_0896,Rustic Linen Area Rug,A premium quality rustic area rug crafted from durable linen. Designed by Minimalist Home.,Decor,Minimalist Home,478.48,MIN-DEC-ARE-HJR6,True
PRD_0897,Contemporary Wool Duvet Cover Set,A premium quality contemporary duvet cover set crafted from durable wool. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,123.79,CLO-BED-DUV-2LIU,True
PRD_0898,Industrial Ceramic Dinnerware Set,A premium quality industrial dinnerware set crafted from durable ceramic. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,198.59,IRO-KIT-DIN-0X28,True
PRD_0899,Artisan Marble Woven Storage Basket,A premium quality artisan woven storage basket crafted from durable marble. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,20.18,SPA-STO-WOV-EMVG,True
PRD_0900,Industrial Teak Sideboard,A premium quality industrial sideboard crafted from durable teak. Designed by SleekSteel.,Furniture,SleekSteel,772.44,SLE-FUR-SID-UACT,True
PRD_0901,Industrial Linen Wall Sconce,A premium quality industrial wall sconce crafted from durable linen. Designed by Edison & Co..,Lighting,Edison & Co.,113.72,EDI-LIG-WAL-EXVD,True
PRD_0902,Industrial Teak Wall Clock,A premium quality industrial wall clock crafted from durable teak. Designed by Artisan Weave.,Decor,Artisan Weave,77.79,ART-DEC-WAL-RQVF,True
PRD_0903,Modernist Brass Bath Mat,A premium quality modernist bath mat crafted from durable brass. Designed by CozyNest.,Bed & Bath,CozyNest,14.8,COZ-BED-BAT-9E9Z,True
PRD_0904,Classic Marble Cookware Set,A premium quality classic cookware set crafted from durable marble. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,389.28,IRO-KIT-COO-C3FZ,True
PRD_0905,Modernist Teak Woven Storage Basket,A premium quality modernist woven storage basket crafted from durable teak. Designed by Acme Tidy.,Storage & Organization,Acme Tidy,35.46,ACM-STO-WOV-K36F,True
PRD_0906,Industrial Ceramic Bed Frame,A premium quality industrial bed frame crafted from durable ceramic. Designed by Heritage Oak.,Furniture,Heritage Oak,992.74,HER-FUR-BED-1OTK,True
PRD_0907,Contemporary Ceramic Table Lamp,A premium quality contemporary table lamp crafted from durable ceramic. Designed by Lumina Design.,Lighting,Lumina Design,37.02,LUM-LIG-TAB-1U24,True
PRD_0908,Rustic Brass Wall Clock,A premium quality rustic wall clock crafted from durable brass. Designed by Elegance Decor.,Decor,Elegance Decor,48.14,ELE-DEC-WAL-R6H2,True
PRD_0909,Modernist Linen Bath Mat,A premium quality modernist bath mat crafted from durable linen. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,26.84,CLO-BED-BAT-D24N,False
PRD_0910,Rustic Walnut Wood Cutting Board,A premium quality rustic wood cutting board crafted from durable walnut. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,31.0,ACM-KIT-WOO-R8ES,True
PRD_0911,Rustic Wool Shoe Rack,A premium quality rustic shoe rack crafted from durable wool. Designed by Box & Bin.,Storage & Organization,Box & Bin,33.18,BOX-STO-SHO-BIRY,False
PRD_0912,Bohemian Wool Armchair,A premium quality bohemian armchair crafted from durable wool. Designed by Acme Living.,Furniture,Acme Living,499.98,ACM-FUR-ARM-5XJX,True
PRD_0913,Nordic Oak Pendant Light,A premium quality nordic pendant light crafted from durable oak. Designed by Lumina Design.,Lighting,Lumina Design,167.2,LUM-LIG-PEN-YSAU,True
PRD_0914,Nordic Brass Canvas Wall Art,A premium quality nordic canvas wall art crafted from durable brass. Designed by Elegance Decor.,Decor,Elegance Decor,111.39,ELE-DEC-CAN-9ZKE,True
PRD_0915,Contemporary Teak Bath Mat,A premium quality contemporary bath mat crafted from durable teak. Designed by CozyNest.,Bed & Bath,CozyNest,25.88,COZ-BED-BAT-AUT3,True
PRD_0916,Vintage Bamboo Ceramic Serving Bowl,A premium quality vintage ceramic serving bowl crafted from durable bamboo. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,43.12,IRO-KIT-CER-X1HX,True
PRD_0917,Rustic Walnut Stackable Plastic Bin Set,A premium quality rustic stackable plastic bin set crafted from durable walnut. Designed by Box & Bin.,Storage & Organization,Box & Bin,28.99,BOX-STO-STA-LBUX,True
PRD_0918,Modernist Oak Bookshelf,A premium quality modernist bookshelf crafted from durable oak. Designed by Acme Living.,Furniture,Acme Living,241.97,ACM-FUR-BOO-NTP8,True
PRD_0919,Modernist Bamboo Floor Lamp,A premium quality modernist floor lamp crafted from durable bamboo. Designed by GlowStudio.,Lighting,GlowStudio,181.83,GLO-LIG-FLO-QUZS,False
PRD_0920,Vintage Bamboo Scented Candle,A premium quality vintage scented candle crafted from durable bamboo. Designed by Elegance Decor.,Decor,Elegance Decor,23.13,ELE-DEC-SCE-XBBF,True
PRD_0921,Rustic Brass Duvet Cover Set,A premium quality rustic duvet cover set crafted from durable brass. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,82.41,CLO-BED-DUV-MEWC,True
PRD_0922,Rustic Ceramic Wine Glass Set,A premium quality rustic wine glass set crafted from durable ceramic. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,20.41,TER-KIT-WIN-JPZT,True
PRD_0923,Artisan Linen Fabric Closet Organizer,A premium quality artisan fabric closet organizer crafted from durable linen. Designed by Box & Bin.,Storage & Organization,Box & Bin,30.4,BOX-STO-FAB-3VPF,False
PRD_0924,Bohemian Walnut Bed Frame,A premium quality bohemian bed frame crafted from durable walnut. Designed by Nordic Craft.,Furniture,Nordic Craft,308.14,NOR-FUR-BED-EDTC,True
PRD_0925,Industrial Marble Floor Lamp,A premium quality industrial floor lamp crafted from durable marble. Designed by Lumina Design.,Lighting,Lumina Design,223.77,LUM-LIG-FLO-IAN8,True
PRD_0926,Nordic Teak Throw Pillow,A premium quality nordic throw pillow crafted from durable teak. Designed by Artisan Weave.,Decor,Artisan Weave,35.61,ART-DEC-THR-3DMU,True
PRD_0927,Vintage Oak Pillow Set,A premium quality vintage pillow set crafted from durable oak. Designed by Loom & Thread.,Bed & Bath,Loom & Thread,30.24,LOO-BED-PIL-8OM0,False
PRD_0928,Contemporary Brass Ceramic Serving Bowl,A premium quality contemporary ceramic serving bowl crafted from durable brass. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,30.12,TER-KIT-CER-EASF,True
PRD_0929,Vintage Marble Shoe Rack,A premium quality vintage shoe rack crafted from durable marble. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,56.33,SPA-STO-SHO-XN1Y,True
PRD_0930,Rustic Glass Nightstand,A premium quality rustic nightstand crafted from durable glass. Designed by SleekSteel.,Furniture,SleekSteel,169.77,SLE-FUR-NIG-SJP7,True
PRD_0931,Minimalist Wool Table Lamp,A premium quality minimalist table lamp crafted from durable wool. Designed by Lumina Design.,Lighting,Lumina Design,143.17,LUM-LIG-TAB-OLDC,True
PRD_0932,Rustic Brass Throw Pillow,A premium quality rustic throw pillow crafted from durable brass. Designed by Terra Clay.,Decor,Terra Clay,17.96,TER-DEC-THR-K73A,True
PRD_0933,Contemporary Teak Bath Mat,A premium quality contemporary bath mat crafted from durable teak. Designed by CozyNest.,Bed & Bath,CozyNest,18.95,COZ-BED-BAT-YYTE,True
PRD_0934,Modernist Ceramic Cookware Set,A premium quality modernist cookware set crafted from durable ceramic. Designed by Iron & Clay.,Kitchen & Dining,Iron & Clay,250.98,IRO-KIT-COO-M9X7,False
PRD_0935,Vintage Walnut Stackable Plastic Bin Set,A premium quality vintage stackable plastic bin set crafted from durable walnut. Designed by Box & Bin.,Storage & Organization,Box & Bin,29.05,BOX-STO-STA-G716,True
PRD_0936,Rustic Bamboo Desk,A premium quality rustic desk crafted from durable bamboo. Designed by SleekSteel.,Furniture,SleekSteel,577.19,SLE-FUR-DES-PNNE,True
PRD_0937,Contemporary Oak Table Lamp,A premium quality contemporary table lamp crafted from durable oak. Designed by GlowStudio.,Lighting,GlowStudio,58.89,GLO-LIG-TAB-KH0U,True
PRD_0938,Contemporary Walnut Canvas Wall Art,A premium quality contemporary canvas wall art crafted from durable walnut. Designed by Minimalist Home.,Decor,Minimalist Home,225.81,MIN-DEC-CAN-4CAQ,True
PRD_0939,Modernist Linen Organic Sheet Set,A premium quality modernist organic sheet set crafted from durable linen. Designed by Cloud Soft.,Bed & Bath,Cloud Soft,60.48,CLO-BED-ORG-MDRD,True
PRD_0940,Bohemian Oak Cookware Set,A premium quality bohemian cookware set crafted from durable oak. Designed by Terra Cotta.,Kitchen & Dining,Terra Cotta,82.21,TER-KIT-COO-1JQN,True
PRD_0941,Contemporary Marble Woven Storage Basket,A premium quality contemporary woven storage basket crafted from durable marble. Designed by SpaceSavers.,Storage & Organization,SpaceSavers,44.63,SPA-STO-WOV-XPF0,True
PRD_0942,Nordic Steel Coffee Table,A premium quality nordic coffee table crafted from durable steel. Designed by SleekSteel.,Furniture,SleekSteel,114.09,SLE-FUR-COF-O06F,True
PRD_0943,Minimalist Oak Wall Sconce,A premium quality minimalist wall sconce crafted from durable oak. Designed by GlowStudio.,Lighting,GlowStudio,71.46,GLO-LIG-WAL-RYE1,True
PRD_0944,Contemporary Ceramic Table Runner,A premium quality contemporary table runner crafted from durable ceramic. Designed by Elegance Decor.,Decor,Elegance Decor,15.62,ELE-DEC-TAB-DAFS,True
PRD_0945,Modernist Wool Duvet Cover Set,A premium quality modernist duvet cover set crafted from durable wool. Designed by CozyNest.,Bed & Bath,CozyNest,114.45,COZ-BED-DUV-VARK,True
PRD_0946,Artisan Brass Wine Glass Set,A premium quality artisan wine glass set crafted from durable brass. Designed by Acme Chef.,Kitchen & Dining,Acme Chef,62.4,ACM-KIT-WIN-GKEJ,True
PRD_0947,Artisan Glass Shoe Rack,A premium quality artisan shoe rack crafted from durable glass. Designed by Box & Bin.,Storage & Organization,Box & Bin,50.22,BOX-STO-SHO-D0VG,True
PRD_0948,Rustic Steel Armchair,A premium quality rustic armchair crafted from durable steel. Designed by Acme Living.,Furniture,Acme Living,209.53,ACM-FUR-ARM-B97P,True
